,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
1218,Philadelphia,PINE GROVE,Showing search results: 159 records,159,0.16987179487179488,201.0,2021-03-08,190.977702991453
1219,Philadelphia,QUEHANNA BOOT CAMP,Showing search results: 17 records,17,0.06273062730627306,201.0,2021-03-08,197.30118081180814
1220,Philadelphia,ROCKVIEW,Showing search results: 416 records,416,0.2767797737857618,201.0,2021-03-08,196.51714570858283
1221,Philadelphia,SMITHFIELD,Showing search results: 168 records,168,0.1648675171736997,201.0,2021-03-08,194.1576054955839
1222,Philadelphia,SOMERSET,Showing maximum 500 of search results: 548 records,548,0.2565543071161049,201.0,2021-03-08,191.95955992509363
1223,Philadelphia,WAYMART,Showing search results: 183 records,183,0.21554770318021202,201.0,2021-03-08,193.53401648998823
1224,Pike,ALBION,Showing search results: 6 records,6,0.002838221381267739,86.01,2021-03-08,182.4374408703879
1225,Pike,BENNER TOWNSHIP,Showing search results: 2 records,2,0.0010224948875255625,86.01,2021-03-08,194.38251022494887
1226,Pike,CAMBRIDGE SPRINGS,Showing search results: 3 records,3,0.0034403669724770644,86.01,2021-03-08,194.4856766055046
1227,Pike,CAMP HILL,Showing search results: 13 records,13,0.006559031281533804,86.01,2021-03-08,194.85490413723514
1228,Pike,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,86.01,2021-03-08,197.31737463126842
1229,Pike,COAL TOWNSHIP,Showing search results: 4 records,4,0.0019203072491598655,86.01,2021-03-08,197.85577532405182
1230,Pike,DALLAS,Showing search results: 15 records,15,0.009596928982725527,86.01,2021-03-08,198.31900191938578
1231,Pike,FAYETTE,Showing search results: 3 records,3,0.0015384615384615385,86.01,2021-03-08,185.0471076923077
1232,Pike,FOREST,Showing search results: 2 records,2,0.0008908685968819599,86.01,2021-03-08,190.62502004454345
1233,Pike,FRACKVILLE,Showing search results: 3 records,3,0.0027272727272727275,86.01,2021-03-08,196.2640818181818
1234,Pike,GREENE,Showing search results: 3 records,3,0.0017331022530329288,86.01,2021-03-08,185.38624494511842
1235,Pike,HOUTZDALE,Showing search results: 3 records,3,0.0012620950778291964,86.01,2021-03-08,194.90493899873792
1236,Pike,HUNTINGDON,Showing search results: 6 records,6,0.00338409475465313,86.01,2021-03-08,195.1222109419064
1237,Pike,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,86.01,2021-03-08,193.5459508408797
1238,Pike,MAHANOY,Showing search results: 6 records,6,0.0027384755819260614,86.01,2021-03-08,200.87183934276587
1239,Pike,MERCER,Showing search results: no results found,0,0.0,86.01,2021-03-08,186.37066729323308
1240,Pike,MUNCY,Showing search results: 6 records,6,0.005612722170252572,86.01,2021-03-08,195.63550046772687
1241,Pike,PHOENIX,Showing search results: 11 records,11,0.003674014696058784,86.01,2021-03-08,197.1000601202405
1242,Pike,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,86.01,2021-03-08,190.977702991453
1243,Pike,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,86.01,2021-03-08,197.30118081180814
1244,Pike,ROCKVIEW,Showing search results: 4 records,4,0.0026613439787092482,86.01,2021-03-08,196.51714570858283
1245,Pike,SMITHFIELD,Showing search results: 12 records,12,0.011776251226692836,86.01,2021-03-08,194.1576054955839
1246,Pike,SOMERSET,Showing search results: 5 records,5,0.0023408239700374533,86.01,2021-03-08,191.95955992509363
1247,Pike,WAYMART,Showing search results: 12 records,12,0.014134275618374558,86.01,2021-03-08,193.53401648998823
1248,Potter,ALBION,Showing search results: 5 records,5,0.0023651844843897824,127.07,2021-03-08,182.4374408703879
1249,Potter,BENNER TOWNSHIP,Showing search results: 3 records,3,0.0015337423312883436,127.07,2021-03-08,194.38251022494887
1250,Potter,CAMBRIDGE SPRINGS,Showing search results: 4 records,4,0.0045871559633027525,127.07,2021-03-08,194.4856766055046
1251,Potter,CAMP HILL,Showing search results: 4 records,4,0.0020181634712411706,127.07,2021-03-08,194.85490413723514
1252,Potter,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,127.07,2021-03-08,197.31737463126842
1253,Potter,COAL TOWNSHIP,Showing search results: 4 records,4,0.0019203072491598655,127.07,2021-03-08,197.85577532405182
1254,Potter,DALLAS,Showing search results: no results found,0,0.0,127.07,2021-03-08,198.31900191938578
1255,Potter,FAYETTE,Showing search results: 4 records,4,0.0020512820512820513,127.07,2021-03-08,185.0471076923077
1256,Potter,FOREST,Showing search results: 13 records,13,0.005790645879732739,127.07,2021-03-08,190.62502004454345
1257,Potter,FRACKVILLE,Showing search results: 3 records,3,0.0027272727272727275,127.07,2021-03-08,196.2640818181818
1258,Potter,GREENE,Showing search results: no results found,0,0.0,127.07,2021-03-08,185.38624494511842
1259,Potter,HOUTZDALE,Showing search results: 5 records,5,0.002103491796381994,127.07,2021-03-08,194.90493899873792
1260,Potter,HUNTINGDON,Showing search results: 3 records,3,0.001692047377326565,127.07,2021-03-08,195.1222109419064
1261,Potter,LAUREL HIGHLANDS,Showing search results: no results found,0,0.0,127.07,2021-03-08,193.5459508408797
1262,Potter,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,127.07,2021-03-08,200.87183934276587
1263,Potter,MERCER,Showing search results: 1 records,1,0.0009398496240601503,127.07,2021-03-08,186.37066729323308
1264,Potter,MUNCY,Showing search results: 5 records,5,0.004677268475210477,127.07,2021-03-08,195.63550046772687
1265,Potter,PHOENIX,Showing search results: 1 records,1,0.00033400133600534405,127.07,2021-03-08,197.1000601202405
1266,Potter,PINE GROVE,Showing search results: 3 records,3,0.003205128205128205,127.07,2021-03-08,190.977702991453
1267,Potter,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,127.07,2021-03-08,197.30118081180814
1268,Potter,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,127.07,2021-03-08,196.51714570858283
1269,Potter,SMITHFIELD,Showing search results: 7 records,7,0.0068694798822374874,127.07,2021-03-08,194.1576054955839
1270,Potter,SOMERSET,Showing search results: 3 records,3,0.0014044943820224719,127.07,2021-03-08,191.95955992509363
1271,Potter,WAYMART,Showing search results: no results found,0,0.0,127.07,2021-03-08,193.53401648998823
1272,Schuylkill,ALBION,Showing search results: 9 records,9,0.004257332071901609,263.16,2021-03-08,182.4374408703879
1273,Schuylkill,BENNER TOWNSHIP,Showing search results: 11 records,11,0.005623721881390593,263.16,2021-03-08,194.38251022494887
1274,Schuylkill,CAMBRIDGE SPRINGS,Showing search results: 11 records,11,0.01261467889908257,263.16,2021-03-08,194.4856766055046
1275,Schuylkill,CAMP HILL,Showing search results: 40 records,40,0.020181634712411706,263.16,2021-03-08,194.85490413723514
1276,Schuylkill,CHESTER,Showing search results: 24 records,24,0.02359882005899705,263.16,2021-03-08,197.31737463126842
1277,Schuylkill,COAL TOWNSHIP,Showing search results: 40 records,40,0.019203072491598656,263.16,2021-03-08,197.85577532405182
1278,Schuylkill,DALLAS,Showing search results: 23 records,23,0.01471529110684581,263.16,2021-03-08,198.31900191938578
1279,Schuylkill,FAYETTE,Showing search results: 12 records,12,0.006153846153846154,263.16,2021-03-08,185.0471076923077
1280,Schuylkill,FOREST,Showing search results: 17 records,17,0.0075723830734966595,263.16,2021-03-08,190.62502004454345
1281,Schuylkill,FRACKVILLE,Showing search results: 13 records,13,0.011818181818181818,263.16,2021-03-08,196.2640818181818
1282,Schuylkill,GREENE,Showing search results: 7 records,7,0.004043905257076834,263.16,2021-03-08,185.38624494511842
1283,Schuylkill,HOUTZDALE,Showing search results: 27 records,27,0.011358855700462769,263.16,2021-03-08,194.90493899873792
1284,Schuylkill,HUNTINGDON,Showing search results: 11 records,11,0.006204173716864072,263.16,2021-03-08,195.1222109419064
1285,Schuylkill,LAUREL HIGHLANDS,Showing search results: 6 records,6,0.007761966364812419,263.16,2021-03-08,193.5459508408797
1286,Schuylkill,MAHANOY,Showing search results: 75 records,75,0.03423094477407576,263.16,2021-03-08,200.87183934276587
1287,Schuylkill,MERCER,Showing search results: 4 records,4,0.0037593984962406013,263.16,2021-03-08,186.37066729323308
1288,Schuylkill,MUNCY,Showing search results: 20 records,20,0.018709073900841908,263.16,2021-03-08,195.63550046772687
1289,Schuylkill,PHOENIX,Showing search results: 22 records,22,0.007348029392117568,263.16,2021-03-08,197.1000601202405
1290,Schuylkill,PINE GROVE,Showing search results: 6 records,6,0.00641025641025641,263.16,2021-03-08,190.977702991453
1291,Schuylkill,QUEHANNA BOOT CAMP,Showing search results: 7 records,7,0.025830258302583026,263.16,2021-03-08,197.30118081180814
1292,Schuylkill,ROCKVIEW,Showing search results: 17 records,17,0.011310711909514305,263.16,2021-03-08,196.51714570858283
1293,Schuylkill,SMITHFIELD,Showing search results: 12 records,12,0.011776251226692836,263.16,2021-03-08,194.1576054955839
1294,Schuylkill,SOMERSET,Showing search results: 6 records,6,0.0028089887640449437,263.16,2021-03-08,191.95955992509363
1295,Schuylkill,WAYMART,Showing search results: 10 records,10,0.011778563015312132,263.16,2021-03-08,193.53401648998823
1296,Snyder,ALBION,Showing search results: 3 records,3,0.0014191106906338694,200.63,2021-03-08,182.4374408703879
1297,Snyder,BENNER TOWNSHIP,Showing search results: 8 records,8,0.00408997955010225,200.63,2021-03-08,194.38251022494887
1298,Snyder,CAMBRIDGE SPRINGS,Showing search results: 7 records,7,0.008027522935779817,200.63,2021-03-08,194.4856766055046
1299,Snyder,CAMP HILL,Showing search results: 20 records,20,0.010090817356205853,200.63,2021-03-08,194.85490413723514
1300,Snyder,CHESTER,Showing search results: 6 records,6,0.0058997050147492625,200.63,2021-03-08,197.31737463126842
1301,Snyder,COAL TOWNSHIP,Showing search results: 19 records,19,0.009121459433509362,200.63,2021-03-08,197.85577532405182
1302,Snyder,DALLAS,Showing search results: 3 records,3,0.0019193857965451055,200.63,2021-03-08,198.31900191938578
1303,Snyder,FAYETTE,Showing search results: 4 records,4,0.0020512820512820513,200.63,2021-03-08,185.0471076923077
1304,Snyder,FOREST,Showing search results: 5 records,5,0.0022271714922048997,200.63,2021-03-08,190.62502004454345
1305,Snyder,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,200.63,2021-03-08,196.2640818181818
1306,Snyder,GREENE,Showing search results: 2 records,2,0.0011554015020219526,200.63,2021-03-08,185.38624494511842
1307,Snyder,HOUTZDALE,Showing search results: 8 records,8,0.0033655868742111907,200.63,2021-03-08,194.90493899873792
1308,Snyder,HUNTINGDON,Showing search results: 9 records,9,0.005076142131979695,200.63,2021-03-08,195.1222109419064
1309,Snyder,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,200.63,2021-03-08,193.5459508408797
1310,Snyder,MAHANOY,Showing search results: 6 records,6,0.0027384755819260614,200.63,2021-03-08,200.87183934276587
1311,Snyder,MERCER,Showing search results: 2 records,2,0.0018796992481203006,200.63,2021-03-08,186.37066729323308
1312,Snyder,MUNCY,Showing search results: 15 records,15,0.01403180542563143,200.63,2021-03-08,195.63550046772687
1313,Snyder,PHOENIX,Showing search results: 11 records,11,0.003674014696058784,200.63,2021-03-08,197.1000601202405
1314,Snyder,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,200.63,2021-03-08,190.977702991453
1315,Snyder,QUEHANNA BOOT CAMP,Showing search results: 5 records,5,0.01845018450184502,200.63,2021-03-08,197.30118081180814
1316,Snyder,ROCKVIEW,Showing search results: 7 records,7,0.004657351962741184,200.63,2021-03-08,196.51714570858283
1317,Snyder,SMITHFIELD,Showing search results: 1 records,1,0.0009813542688910696,200.63,2021-03-08,194.1576054955839
1318,Snyder,SOMERSET,Showing search results: 3 records,3,0.0014044943820224719,200.63,2021-03-08,191.95955992509363
1319,Snyder,WAYMART,Showing search results: 1 records,1,0.001177856301531213,200.63,2021-03-08,193.53401648998823
1320,Somerset,ALBION,Showing search results: 7 records,7,0.0033112582781456954,253.24,2021-03-08,182.4374408703879
1321,Somerset,BENNER TOWNSHIP,Showing search results: 5 records,5,0.002556237218813906,253.24,2021-03-08,194.38251022494887
1322,Somerset,CAMBRIDGE SPRINGS,Showing search results: 8 records,8,0.009174311926605505,253.24,2021-03-08,194.4856766055046
1323,Somerset,CAMP HILL,Showing search results: 14 records,14,0.007063572149344097,253.24,2021-03-08,194.85490413723514
1324,Somerset,CHESTER,Showing search results: 7 records,7,0.00688298918387414,253.24,2021-03-08,197.31737463126842
1325,Somerset,COAL TOWNSHIP,Showing search results: 3 records,3,0.0014402304368698992,253.24,2021-03-08,197.85577532405182
1326,Somerset,DALLAS,Showing search results: 2 records,2,0.0012795905310300703,253.24,2021-03-08,198.31900191938578
1327,Somerset,FAYETTE,Showing search results: 12 records,12,0.006153846153846154,253.24,2021-03-08,185.0471076923077
1328,Somerset,FOREST,Showing search results: 3 records,3,0.0013363028953229399,253.24,2021-03-08,190.62502004454345
1329,Somerset,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,253.24,2021-03-08,196.2640818181818
1330,Somerset,GREENE,Showing search results: 10 records,10,0.005777007510109763,253.24,2021-03-08,185.38624494511842
1331,Somerset,HOUTZDALE,Showing search results: 12 records,12,0.005048380311316786,253.24,2021-03-08,194.90493899873792
1332,Somerset,HUNTINGDON,Showing search results: 7 records,7,0.003948110547095319,253.24,2021-03-08,195.1222109419064
1333,Somerset,LAUREL HIGHLANDS,Showing search results: 5 records,5,0.00646830530401035,253.24,2021-03-08,193.5459508408797
1334,Somerset,MAHANOY,Showing search results: 4 records,4,0.0018256503879507074,253.24,2021-03-08,200.87183934276587
1335,Somerset,MERCER,Showing search results: 7 records,7,0.006578947368421052,253.24,2021-03-08,186.37066729323308
1336,Somerset,MUNCY,Showing search results: 3 records,3,0.002806361085126286,253.24,2021-03-08,195.63550046772687
1337,Somerset,PHOENIX,Showing search results: 2 records,2,0.0006680026720106881,253.24,2021-03-08,197.1000601202405
1338,Somerset,PINE GROVE,Showing search results: 4 records,4,0.004273504273504274,253.24,2021-03-08,190.977702991453
1339,Somerset,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,253.24,2021-03-08,197.30118081180814
1340,Somerset,ROCKVIEW,Showing search results: 7 records,7,0.004657351962741184,253.24,2021-03-08,196.51714570858283
1341,Somerset,SMITHFIELD,Showing search results: 4 records,4,0.003925417075564278,253.24,2021-03-08,194.1576054955839
1342,Somerset,SOMERSET,Showing search results: 19 records,19,0.008895131086142321,253.24,2021-03-08,191.95955992509363
1343,Somerset,WAYMART,Showing search results: no results found,0,0.0,253.24,2021-03-08,193.53401648998823
1344,Sullivan,ALBION,Showing search results: no results found,0,0.0,329.71,2021-03-08,182.4374408703879
1345,Sullivan,BENNER TOWNSHIP,Showing search results: 2 records,2,0.0010224948875255625,329.71,2021-03-08,194.38251022494887
1346,Sullivan,CAMBRIDGE SPRINGS,Showing search results: no results found,0,0.0,329.71,2021-03-08,194.4856766055046
1347,Sullivan,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,329.71,2021-03-08,194.85490413723514
1348,Sullivan,CHESTER,Showing search results: no results found,0,0.0,329.71,2021-03-08,197.31737463126842
1349,Sullivan,COAL TOWNSHIP,Showing search results: 2 records,2,0.0009601536245799327,329.71,2021-03-08,197.85577532405182
1350,Sullivan,DALLAS,Showing search results: no results found,0,0.0,329.71,2021-03-08,198.31900191938578
1351,Sullivan,FAYETTE,Showing search results: no results found,0,0.0,329.71,2021-03-08,185.0471076923077
1352,Sullivan,FOREST,Showing search results: no results found,0,0.0,329.71,2021-03-08,190.62502004454345
1353,Sullivan,FRACKVILLE,Showing search results: no results found,0,0.0,329.71,2021-03-08,196.2640818181818
1354,Sullivan,GREENE,Showing search results: no results found,0,0.0,329.71,2021-03-08,185.38624494511842
1355,Sullivan,HOUTZDALE,Showing search results: 1 records,1,0.00042069835927639884,329.71,2021-03-08,194.90493899873792
1356,Sullivan,HUNTINGDON,Showing search results: no results found,0,0.0,329.71,2021-03-08,195.1222109419064
1357,Sullivan,LAUREL HIGHLANDS,Showing search results: no results found,0,0.0,329.71,2021-03-08,193.5459508408797
1358,Sullivan,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,329.71,2021-03-08,200.87183934276587
1359,Sullivan,MERCER,Showing search results: no results found,0,0.0,329.71,2021-03-08,186.37066729323308
1360,Sullivan,MUNCY,Showing search results: no results found,0,0.0,329.71,2021-03-08,195.63550046772687
1361,Sullivan,PHOENIX,Showing search results: no results found,0,0.0,329.71,2021-03-08,197.1000601202405
1362,Sullivan,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,329.71,2021-03-08,190.977702991453
1363,Sullivan,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,329.71,2021-03-08,197.30118081180814
1364,Sullivan,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,329.71,2021-03-08,196.51714570858283
1365,Sullivan,SMITHFIELD,Showing search results: 1 records,1,0.0009813542688910696,329.71,2021-03-08,194.1576054955839
1366,Sullivan,SOMERSET,Showing search results: no results found,0,0.0,329.71,2021-03-08,191.95955992509363
1367,Sullivan,WAYMART,Showing search results: no results found,0,0.0,329.71,2021-03-08,193.53401648998823
1368,Susquehanna,ALBION,Showing search results: 3 records,3,0.0014191106906338694,131.42,2021-03-08,182.4374408703879
1369,Susquehanna,BENNER TOWNSHIP,Showing search results: 4 records,4,0.002044989775051125,131.42,2021-03-08,194.38251022494887
1370,Susquehanna,CAMBRIDGE SPRINGS,Showing search results: 1 records,1,0.0011467889908256881,131.42,2021-03-08,194.4856766055046
1371,Susquehanna,CAMP HILL,Showing search results: 5 records,5,0.0025227043390514633,131.42,2021-03-08,194.85490413723514
1372,Susquehanna,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,131.42,2021-03-08,197.31737463126842
1373,Susquehanna,COAL TOWNSHIP,Showing search results: 5 records,5,0.002400384061449832,131.42,2021-03-08,197.85577532405182
1374,Susquehanna,DALLAS,Showing search results: 5 records,5,0.003198976327575176,131.42,2021-03-08,198.31900191938578
1375,Susquehanna,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,131.42,2021-03-08,185.0471076923077
1376,Susquehanna,FOREST,Showing search results: 5 records,5,0.0022271714922048997,131.42,2021-03-08,190.62502004454345
1377,Susquehanna,FRACKVILLE,Showing search results: no results found,0,0.0,131.42,2021-03-08,196.2640818181818
1378,Susquehanna,GREENE,Showing search results: 1 records,1,0.0005777007510109763,131.42,2021-03-08,185.38624494511842
1379,Susquehanna,HOUTZDALE,Showing search results: 6 records,6,0.002524190155658393,131.42,2021-03-08,194.90493899873792
1380,Susquehanna,HUNTINGDON,Showing search results: no results found,0,0.0,131.42,2021-03-08,195.1222109419064
1381,Susquehanna,LAUREL HIGHLANDS,Showing search results: 1 records,1,0.00129366106080207,131.42,2021-03-08,193.5459508408797
1382,Susquehanna,MAHANOY,Showing search results: 3 records,3,0.0013692377909630307,131.42,2021-03-08,200.87183934276587
1383,Susquehanna,MERCER,Showing search results: 1 records,1,0.0009398496240601503,131.42,2021-03-08,186.37066729323308
1384,Susquehanna,MUNCY,Showing search results: 4 records,4,0.0037418147801683817,131.42,2021-03-08,195.63550046772687
1385,Susquehanna,PHOENIX,Showing search results: no results found,0,0.0,131.42,2021-03-08,197.1000601202405
1386,Susquehanna,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,131.42,2021-03-08,190.977702991453
1387,Susquehanna,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,131.42,2021-03-08,197.30118081180814
1388,Susquehanna,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,131.42,2021-03-08,196.51714570858283
1389,Susquehanna,SMITHFIELD,Showing search results: 4 records,4,0.003925417075564278,131.42,2021-03-08,194.1576054955839
1390,Susquehanna,SOMERSET,Showing search results: 2 records,2,0.0009363295880149813,131.42,2021-03-08,191.95955992509363
1391,Susquehanna,WAYMART,Showing search results: 1 records,1,0.001177856301531213,131.42,2021-03-08,193.53401648998823
1392,Tioga,ALBION,Showing search results: 3 records,3,0.0014191106906338694,231.58,2021-03-08,182.4374408703879
1393,Tioga,BENNER TOWNSHIP,Showing search results: 8 records,8,0.00408997955010225,231.58,2021-03-08,194.38251022494887
1394,Tioga,CAMBRIDGE SPRINGS,Showing search results: 3 records,3,0.0034403669724770644,231.58,2021-03-08,194.4856766055046
1395,Tioga,CAMP HILL,Showing search results: 6 records,6,0.0030272452068617556,231.58,2021-03-08,194.85490413723514
1396,Tioga,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,231.58,2021-03-08,197.31737463126842
1397,Tioga,COAL TOWNSHIP,Showing search results: 7 records,7,0.003360537686029765,231.58,2021-03-08,197.85577532405182
1398,Tioga,DALLAS,Showing search results: 1 records,1,0.0006397952655150352,231.58,2021-03-08,198.31900191938578
1399,Tioga,FAYETTE,Showing search results: no results found,0,0.0,231.58,2021-03-08,185.0471076923077
1400,Tioga,FOREST,Showing search results: 8 records,8,0.0035634743875278397,231.58,2021-03-08,190.62502004454345
1401,Tioga,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,231.58,2021-03-08,196.2640818181818
1402,Tioga,GREENE,Showing search results: 1 records,1,0.0005777007510109763,231.58,2021-03-08,185.38624494511842
1403,Tioga,HOUTZDALE,Showing search results: 4 records,4,0.0016827934371055953,231.58,2021-03-08,194.90493899873792
1404,Tioga,HUNTINGDON,Showing search results: 1 records,1,0.0005640157924421884,231.58,2021-03-08,195.1222109419064
1405,Tioga,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,231.58,2021-03-08,193.5459508408797
1406,Tioga,MAHANOY,Showing search results: 4 records,4,0.0018256503879507074,231.58,2021-03-08,200.87183934276587
1407,Tioga,MERCER,Showing search results: 4 records,4,0.0037593984962406013,231.58,2021-03-08,186.37066729323308
1408,Tioga,MUNCY,Showing search results: 2 records,2,0.0018709073900841909,231.58,2021-03-08,195.63550046772687
1409,Tioga,PHOENIX,Showing search results: 3 records,3,0.001002004008016032,231.58,2021-03-08,197.1000601202405
1410,Tioga,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,231.58,2021-03-08,190.977702991453
1411,Tioga,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,231.58,2021-03-08,197.30118081180814
1412,Tioga,ROCKVIEW,Showing search results: 3 records,3,0.001996007984031936,231.58,2021-03-08,196.51714570858283
1413,Tioga,SMITHFIELD,Showing search results: 6 records,6,0.005888125613346418,231.58,2021-03-08,194.1576054955839
1414,Tioga,SOMERSET,Showing search results: 1 records,1,0.00046816479400749064,231.58,2021-03-08,191.95955992509363
1415,Tioga,WAYMART,Showing search results: 3 records,3,0.0035335689045936395,231.58,2021-03-08,193.53401648998823
1416,Union,ALBION,Showing search results: 5 records,5,0.0023651844843897824,184.76,2021-03-08,182.4374408703879
1417,Union,BENNER TOWNSHIP,Showing search results: 15 records,15,0.007668711656441718,184.76,2021-03-08,194.38251022494887
1418,Union,CAMBRIDGE SPRINGS,Showing search results: 5 records,5,0.005733944954128441,184.76,2021-03-08,194.4856766055046
1419,Union,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,184.76,2021-03-08,194.85490413723514
1420,Union,CHESTER,Showing search results: 4 records,4,0.003933136676499509,184.76,2021-03-08,197.31737463126842
1421,Union,COAL TOWNSHIP,Showing search results: 11 records,11,0.00528084493518963,184.76,2021-03-08,197.85577532405182
1422,Union,DALLAS,Showing search results: 2 records,2,0.0012795905310300703,184.76,2021-03-08,198.31900191938578
1423,Union,FAYETTE,Showing search results: 4 records,4,0.0020512820512820513,184.76,2021-03-08,185.0471076923077
1424,Union,FOREST,Showing search results: 5 records,5,0.0022271714922048997,184.76,2021-03-08,190.62502004454345
1425,Union,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,184.76,2021-03-08,196.2640818181818
1426,Union,GREENE,Showing search results: 1 records,1,0.0005777007510109763,184.76,2021-03-08,185.38624494511842
1427,Union,HOUTZDALE,Showing search results: 9 records,9,0.0037862852334875894,184.76,2021-03-08,194.90493899873792
1428,Union,HUNTINGDON,Showing search results: 1 records,1,0.0005640157924421884,184.76,2021-03-08,195.1222109419064
1429,Union,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,184.76,2021-03-08,193.5459508408797
1430,Union,MAHANOY,Showing search results: 2 records,2,0.0009128251939753537,184.76,2021-03-08,200.87183934276587
1431,Union,MERCER,Showing search results: 2 records,2,0.0018796992481203006,184.76,2021-03-08,186.37066729323308
1432,Union,MUNCY,Showing search results: 6 records,6,0.005612722170252572,184.76,2021-03-08,195.63550046772687
1433,Union,PHOENIX,Showing search results: 1 records,1,0.00033400133600534405,184.76,2021-03-08,197.1000601202405
1434,Union,PINE GROVE,Showing search results: 3 records,3,0.003205128205128205,184.76,2021-03-08,190.977702991453
1435,Union,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,184.76,2021-03-08,197.30118081180814
1436,Union,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,184.76,2021-03-08,196.51714570858283
1437,Union,SMITHFIELD,Showing search results: 7 records,7,0.0068694798822374874,184.76,2021-03-08,194.1576054955839
1438,Union,SOMERSET,Showing search results: 5 records,5,0.0023408239700374533,184.76,2021-03-08,191.95955992509363
1439,Union,WAYMART,Showing search results: 4 records,4,0.004711425206124852,184.76,2021-03-08,193.53401648998823
1440,Venango,ALBION,Showing search results: 37 records,37,0.01750236518448439,171.71,2021-03-08,182.4374408703879
1441,Venango,BENNER TOWNSHIP,Showing search results: 10 records,10,0.005112474437627812,171.71,2021-03-08,194.38251022494887
1442,Venango,CAMBRIDGE SPRINGS,Showing search results: 28 records,28,0.03211009174311927,171.71,2021-03-08,194.4856766055046
1443,Venango,CAMP HILL,Showing search results: 15 records,15,0.0075681130171543895,171.71,2021-03-08,194.85490413723514
1444,Venango,CHESTER,Showing search results: 9 records,9,0.008849557522123894,171.71,2021-03-08,197.31737463126842
1445,Venango,COAL TOWNSHIP,Showing search results: 3 records,3,0.0014402304368698992,171.71,2021-03-08,197.85577532405182
1446,Venango,DALLAS,Showing search results: 2 records,2,0.0012795905310300703,171.71,2021-03-08,198.31900191938578
1447,Venango,FAYETTE,Showing search results: 15 records,15,0.007692307692307693,171.71,2021-03-08,185.0471076923077
1448,Venango,FOREST,Showing search results: 42 records,42,0.018708240534521157,171.71,2021-03-08,190.62502004454345
1449,Venango,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,171.71,2021-03-08,196.2640818181818
1450,Venango,GREENE,Showing search results: 22 records,22,0.012709416522241479,171.71,2021-03-08,185.38624494511842
1451,Venango,HOUTZDALE,Showing search results: 15 records,15,0.006310475389145982,171.71,2021-03-08,194.90493899873792
1452,Venango,HUNTINGDON,Showing search results: 3 records,3,0.001692047377326565,171.71,2021-03-08,195.1222109419064
1453,Venango,LAUREL HIGHLANDS,Showing search results: 9 records,9,0.01164294954721863,171.71,2021-03-08,193.5459508408797
1454,Venango,MAHANOY,Showing search results: 2 records,2,0.0009128251939753537,171.71,2021-03-08,200.87183934276587
1455,Venango,MERCER,Showing search results: 39 records,39,0.03665413533834586,171.71,2021-03-08,186.37066729323308
1456,Venango,MUNCY,Showing search results: 5 records,5,0.004677268475210477,171.71,2021-03-08,195.63550046772687
1457,Venango,PHOENIX,Showing search results: 5 records,5,0.0016700066800267202,171.71,2021-03-08,197.1000601202405
1458,Venango,PINE GROVE,Showing search results: 5 records,5,0.005341880341880342,171.71,2021-03-08,190.977702991453
1459,Venango,QUEHANNA BOOT CAMP,Showing search results: 6 records,6,0.02214022140221402,171.71,2021-03-08,197.30118081180814
1460,Venango,ROCKVIEW,Showing search results: 6 records,6,0.003992015968063872,171.71,2021-03-08,196.51714570858283
