,Unnamed: 0,county,location,count_text,incarcerated_persons
410,410.0,CLINTON,CAMBRIDGE SPRINGS,Showing search results: 4 records,4
411,411.0,CLINTON,CAMP HILL,Showing search results: 12 records,12
412,412.0,CLINTON,CHESTER,Showing search results: 5 records,5
413,413.0,CLINTON,COAL TOWNSHIP,Showing search results: 6 records,6
414,414.0,CLINTON,DALLAS,Showing search results: 2 records,2
415,415.0,CLINTON,FAYETTE,Showing search results: 1 records,1
416,416.0,CLINTON,FOREST,Showing search results: 4 records,4
417,417.0,CLINTON,FRACKVILLE,Showing search results: 1 records,1
418,418.0,CLINTON,GREENE,Showing search results: 5 records,5
419,419.0,CLINTON,HOUTZDALE,Showing search results: 9 records,9
420,420.0,CLINTON,HUNTINGDON,Showing search results: 5 records,5
421,421.0,CLINTON,LAUREL HIGHLANDS,Showing search results: 5 records,5
422,422.0,CLINTON,MAHANOY,Showing search results: 2 records,2
423,423.0,CLINTON,MERCER,Showing search results: 1 records,1
424,424.0,CLINTON,MUNCY,Showing search results: 8 records,8
425,425.0,CLINTON,PHOENIX,Showing search results: 2 records,2
426,426.0,CLINTON,PINE GROVE,Showing search results: 6 records,6
427,427.0,CLINTON,QUEHANNA BOOT CAMP,Showing search results: 4 records,4
428,428.0,CLINTON,ROCKVIEW,Showing search results: 9 records,9
429,429.0,CLINTON,SMITHFIELD,Showing search results: 6 records,6
430,430.0,CLINTON,SOMERSET,Showing search results: 4 records,4
431,431.0,CLINTON,WAYMART,Showing search results: 2 records,2
432,432.0,COLUMBIA,ALBION,Showing search results: 2 records,2
433,433.0,COLUMBIA,BENNER TOWNSHIP,Showing search results: 9 records,9
434,434.0,COLUMBIA,CAMBRIDGE SPRINGS,Showing search results: 3 records,3
435,435.0,COLUMBIA,CAMP HILL,Showing search results: 12 records,12
436,436.0,COLUMBIA,CHESTER,Showing search results: 4 records,4
437,437.0,COLUMBIA,COAL TOWNSHIP,Showing search results: 11 records,11
438,438.0,COLUMBIA,DALLAS,Showing search results: 4 records,4
439,439.0,COLUMBIA,FAYETTE,Showing search results: 4 records,4
440,440.0,COLUMBIA,FOREST,Showing search results: 5 records,5
441,441.0,COLUMBIA,FRACKVILLE,Showing search results: 1 records,1
442,442.0,COLUMBIA,GREENE,Showing search results: 3 records,3
443,443.0,COLUMBIA,HOUTZDALE,Showing search results: 8 records,8
444,444.0,COLUMBIA,HUNTINGDON,Showing search results: 2 records,2
445,445.0,COLUMBIA,LAUREL HIGHLANDS,Showing search results: 1 records,1
446,446.0,COLUMBIA,MAHANOY,Showing search results: 8 records,8
447,447.0,COLUMBIA,MERCER,Showing search results: 2 records,2
448,448.0,COLUMBIA,MUNCY,Showing search results: 9 records,9
449,449.0,COLUMBIA,PHOENIX,Showing search results: 6 records,6
450,450.0,COLUMBIA,PINE GROVE,Showing search results: no results found,0
451,451.0,COLUMBIA,QUEHANNA BOOT CAMP,Showing search results: no results found,0
452,452.0,COLUMBIA,ROCKVIEW,Showing search results: 5 records,5
453,453.0,COLUMBIA,SMITHFIELD,Showing search results: 7 records,7
454,454.0,COLUMBIA,SOMERSET,Showing search results: 2 records,2
455,455.0,COLUMBIA,WAYMART,Showing search results: 3 records,3
456,456.0,CRAWFORD,ALBION,Showing search results: 74 records,74
457,457.0,CRAWFORD,BENNER TOWNSHIP,Showing search results: 11 records,11
458,458.0,CRAWFORD,CAMBRIDGE SPRINGS,Showing search results: 15 records,15
459,459.0,CRAWFORD,CAMP HILL,Showing search results: 13 records,13
460,460.0,CRAWFORD,CHESTER,Showing search results: 5 records,5
461,461.0,CRAWFORD,COAL TOWNSHIP,Showing search results: 1 records,1
462,462.0,CRAWFORD,DALLAS,Showing search results: 4 records,4
463,463.0,CRAWFORD,FAYETTE,Showing search results: 15 records,15
464,464.0,CRAWFORD,FOREST,Showing search results: 45 records,45
465,465.0,CRAWFORD,FRACKVILLE,Showing search results: no results found,0
466,466.0,CRAWFORD,GREENE,Showing search results: 17 records,17
467,467.0,CRAWFORD,HOUTZDALE,Showing search results: 22 records,22
468,468.0,CRAWFORD,HUNTINGDON,Showing search results: 4 records,4
469,469.0,CRAWFORD,LAUREL HIGHLANDS,Showing search results: 6 records,6
470,470.0,CRAWFORD,MAHANOY,Showing search results: 3 records,3
471,471.0,CRAWFORD,MERCER,Showing search results: 29 records,29
472,472.0,CRAWFORD,MUNCY,Showing search results: 8 records,8
473,473.0,CRAWFORD,PHOENIX,Showing search results: 3 records,3
474,474.0,CRAWFORD,PINE GROVE,Showing search results: 4 records,4
475,475.0,CRAWFORD,QUEHANNA BOOT CAMP,Showing search results: 2 records,2
476,476.0,CRAWFORD,ROCKVIEW,Showing search results: 3 records,3
477,477.0,CRAWFORD,SMITHFIELD,Showing search results: 5 records,5
478,478.0,CRAWFORD,SOMERSET,Showing search results: 11 records,11
479,479.0,CRAWFORD,WAYMART,Showing search results: 3 records,3
480,480.0,CUMBERLAND,ALBION,Showing search results: 10 records,10
481,481.0,CUMBERLAND,BENNER TOWNSHIP,Showing search results: 18 records,18
482,482.0,CUMBERLAND,CAMBRIDGE SPRINGS,Showing search results: 9 records,9
483,483.0,CUMBERLAND,CAMP HILL,Showing search results: 26 records,26
484,484.0,CUMBERLAND,CHESTER,Showing search results: 14 records,14
485,485.0,CUMBERLAND,COAL TOWNSHIP,Showing search results: 15 records,15
486,486.0,CUMBERLAND,DALLAS,Showing search results: 5 records,5
487,487.0,CUMBERLAND,FAYETTE,Showing search results: 14 records,14
488,488.0,CUMBERLAND,FOREST,Showing search results: 18 records,18
489,489.0,CUMBERLAND,FRACKVILLE,Showing search results: 13 records,13
490,490.0,CUMBERLAND,GREENE,Showing search results: 15 records,15
491,491.0,CUMBERLAND,HOUTZDALE,Showing search results: 28 records,28
492,492.0,CUMBERLAND,HUNTINGDON,Showing search results: 28 records,28
493,493.0,CUMBERLAND,LAUREL HIGHLANDS,Showing search results: 11 records,11
494,494.0,CUMBERLAND,MAHANOY,Showing search results: 16 records,16
495,495.0,CUMBERLAND,MERCER,Showing search results: 7 records,7
496,496.0,CUMBERLAND,MUNCY,Showing search results: 12 records,12
497,497.0,CUMBERLAND,PHOENIX,Showing search results: 20 records,20
498,498.0,CUMBERLAND,PINE GROVE,Showing search results: 6 records,6
499,499.0,CUMBERLAND,QUEHANNA BOOT CAMP,Showing search results: 2 records,2
500,500.0,CUMBERLAND,ROCKVIEW,Showing search results: 14 records,14
501,501.0,CUMBERLAND,SMITHFIELD,Showing search results: 17 records,17
502,502.0,CUMBERLAND,SOMERSET,Showing search results: 19 records,19
503,503.0,CUMBERLAND,WAYMART,Showing search results: 9 records,9
504,504.0,DAUPHIN,ALBION,Showing search results: 39 records,39
505,505.0,DAUPHIN,BENNER TOWNSHIP,Showing search results: 137 records,137
506,506.0,DAUPHIN,CAMBRIDGE SPRINGS,Showing search results: 22 records,22
507,507.0,DAUPHIN,CAMP HILL,Showing search results: 136 records,136
508,508.0,DAUPHIN,CHESTER,Showing search results: 26 records,26
509,509.0,DAUPHIN,COAL TOWNSHIP,Showing search results: 112 records,112
510,510.0,DAUPHIN,DALLAS,Showing search results: 40 records,40
511,511.0,DAUPHIN,FAYETTE,Showing search results: 51 records,51
512,512.0,DAUPHIN,FOREST,Showing search results: 60 records,60
513,513.0,DAUPHIN,FRACKVILLE,Showing search results: 58 records,58
514,514.0,DAUPHIN,GREENE,Showing search results: 44 records,44
515,515.0,DAUPHIN,HOUTZDALE,Showing search results: 104 records,104
516,516.0,DAUPHIN,HUNTINGDON,Showing search results: 98 records,98
517,517.0,DAUPHIN,LAUREL HIGHLANDS,Showing search results: 36 records,36
518,518.0,DAUPHIN,MAHANOY,Showing search results: 83 records,83
519,519.0,DAUPHIN,MERCER,Showing search results: 27 records,27
520,520.0,DAUPHIN,MUNCY,Showing search results: 43 records,43
521,521.0,DAUPHIN,PHOENIX,Showing search results: 71 records,71
522,522.0,DAUPHIN,PINE GROVE,Showing search results: 33 records,33
523,523.0,DAUPHIN,QUEHANNA BOOT CAMP,Showing search results: 5 records,5
524,524.0,DAUPHIN,ROCKVIEW,Showing search results: 104 records,104
525,525.0,DAUPHIN,SMITHFIELD,Showing search results: 38 records,38
526,526.0,DAUPHIN,SOMERSET,Showing search results: 69 records,69
527,527.0,DAUPHIN,WAYMART,Showing search results: 25 records,25
528,528.0,DELAWARE,ALBION,Showing search results: 48 records,48
529,529.0,DELAWARE,BENNER TOWNSHIP,Showing search results: 60 records,60
530,530.0,DELAWARE,CAMBRIDGE SPRINGS,Showing search results: 21 records,21
531,531.0,DELAWARE,CAMP HILL,Showing search results: 74 records,74
532,532.0,DELAWARE,CHESTER,Showing search results: 67 records,67
533,533.0,DELAWARE,COAL TOWNSHIP,Showing search results: 91 records,91
534,534.0,DELAWARE,DALLAS,Showing search results: 77 records,77
535,535.0,DELAWARE,FAYETTE,Showing search results: 48 records,48
536,536.0,DELAWARE,FOREST,Showing search results: 69 records,69
537,537.0,DELAWARE,FRACKVILLE,Showing search results: 55 records,55
538,538.0,DELAWARE,GREENE,Showing search results: 42 records,42
539,539.0,DELAWARE,HOUTZDALE,Showing search results: 78 records,78
540,540.0,DELAWARE,HUNTINGDON,Showing search results: 69 records,69
541,541.0,DELAWARE,LAUREL HIGHLANDS,Showing search results: 35 records,35
542,542.0,DELAWARE,MAHANOY,Showing search results: 128 records,128
543,543.0,DELAWARE,MERCER,Showing search results: 28 records,28
544,544.0,DELAWARE,MUNCY,Showing search results: 43 records,43
545,545.0,DELAWARE,PHOENIX,Showing search results: 237 records,237
546,546.0,DELAWARE,PINE GROVE,Showing search results: 34 records,34
547,547.0,DELAWARE,QUEHANNA BOOT CAMP,Showing search results: 13 records,13
548,548.0,DELAWARE,ROCKVIEW,Showing search results: 66 records,66
549,549.0,DELAWARE,SMITHFIELD,Showing search results: 31 records,31
550,550.0,DELAWARE,SOMERSET,Showing search results: 68 records,68
551,551.0,DELAWARE,WAYMART,Showing search results: 46 records,46
552,552.0,ELK,ALBION,Showing search results: 8 records,8
553,553.0,ELK,BENNER TOWNSHIP,Showing search results: 2 records,2
554,554.0,ELK,CAMBRIDGE SPRINGS,Showing search results: 9 records,9
555,555.0,ELK,CAMP HILL,Showing search results: 3 records,3
556,556.0,ELK,CHESTER,Showing search results: 1 records,1
557,557.0,ELK,COAL TOWNSHIP,Showing search results: 3 records,3
558,558.0,ELK,DALLAS,Showing search results: no results found,0
559,559.0,ELK,FAYETTE,Showing search results: 3 records,3
560,560.0,ELK,FOREST,Showing search results: 28 records,28
561,561.0,ELK,FRACKVILLE,Showing search results: no results found,0
562,562.0,ELK,GREENE,Showing search results: 8 records,8
563,563.0,ELK,HOUTZDALE,Showing search results: 12 records,12
564,564.0,ELK,HUNTINGDON,Showing search results: no results found,0
565,565.0,ELK,LAUREL HIGHLANDS,Showing search results: 2 records,2
566,566.0,ELK,MAHANOY,Showing search results: 1 records,1
567,567.0,ELK,MERCER,Showing search results: 2 records,2
568,568.0,ELK,MUNCY,Showing search results: 1 records,1
569,569.0,ELK,PHOENIX,Showing search results: 1 records,1
570,570.0,ELK,PINE GROVE,Showing search results: 3 records,3
571,571.0,ELK,QUEHANNA BOOT CAMP,Showing search results: 4 records,4
572,572.0,ELK,ROCKVIEW,Showing search results: 1 records,1
573,573.0,ELK,SMITHFIELD,Showing search results: 7 records,7
574,574.0,ELK,SOMERSET,Showing search results: 1 records,1
575,575.0,ELK,WAYMART,Showing search results: no results found,0
576,576.0,ERIE,ALBION,Showing search results: 225 records,225
577,577.0,ERIE,BENNER TOWNSHIP,Showing search results: 34 records,34
578,578.0,ERIE,CAMBRIDGE SPRINGS,Showing search results: 27 records,27
579,579.0,ERIE,CAMP HILL,Showing search results: 34 records,34
580,580.0,ERIE,CHESTER,Showing search results: 9 records,9
581,581.0,ERIE,COAL TOWNSHIP,Showing search results: 3 records,3
582,582.0,ERIE,DALLAS,Showing search results: 7 records,7
583,583.0,ERIE,FAYETTE,Showing search results: 51 records,51
584,584.0,ERIE,FOREST,Showing search results: 135 records,135
585,585.0,ERIE,FRACKVILLE,Showing search results: 11 records,11
586,586.0,ERIE,GREENE,Showing search results: 65 records,65
587,587.0,ERIE,HOUTZDALE,Showing search results: 55 records,55
588,588.0,ERIE,HUNTINGDON,Showing search results: 26 records,26
589,589.0,ERIE,LAUREL HIGHLANDS,Showing search results: 13 records,13
590,590.0,ERIE,MAHANOY,Showing search results: 8 records,8
591,591.0,ERIE,MERCER,Showing search results: 71 records,71
592,592.0,ERIE,MUNCY,Showing search results: 15 records,15
593,593.0,ERIE,PHOENIX,Showing search results: 17 records,17
594,594.0,ERIE,PINE GROVE,Showing search results: 27 records,27
595,595.0,ERIE,QUEHANNA BOOT CAMP,Showing search results: 8 records,8
596,596.0,ERIE,ROCKVIEW,Showing search results: 22 records,22
597,597.0,ERIE,SMITHFIELD,Showing search results: 23 records,23
598,598.0,ERIE,SOMERSET,Showing search results: 46 records,46
599,599.0,ERIE,WAYMART,Showing search results: 6 records,6
600,600.0,FAYETTE,ALBION,Showing search results: 34 records,34
601,601.0,FAYETTE,BENNER TOWNSHIP,Showing search results: 23 records,23
602,602.0,FAYETTE,CAMBRIDGE SPRINGS,Showing search results: 30 records,30
603,603.0,FAYETTE,CAMP HILL,Showing search results: 20 records,20
604,604.0,FAYETTE,CHESTER,Showing search results: 8 records,8
605,605.0,FAYETTE,COAL TOWNSHIP,Showing search results: 5 records,5
606,606.0,FAYETTE,DALLAS,Showing search results: 7 records,7
607,607.0,FAYETTE,FAYETTE,Showing search results: 107 records,107
608,608.0,FAYETTE,FOREST,Showing search results: 41 records,41
609,609.0,FAYETTE,FRACKVILLE,Showing search results: 4 records,4
610,610.0,FAYETTE,GREENE,Showing search results: 51 records,51
611,611.0,FAYETTE,HOUTZDALE,Showing search results: 29 records,29
612,612.0,FAYETTE,HUNTINGDON,Showing search results: 14 records,14
613,613.0,FAYETTE,LAUREL HIGHLANDS,Showing search results: 15 records,15
614,614.0,FAYETTE,MAHANOY,Showing search results: 8 records,8
615,615.0,FAYETTE,MERCER,Showing search results: 33 records,33
616,616.0,FAYETTE,MUNCY,Showing search results: 21 records,21
617,617.0,FAYETTE,PHOENIX,Showing search results: 9 records,9
618,618.0,FAYETTE,PINE GROVE,Showing search results: 13 records,13
619,619.0,FAYETTE,QUEHANNA BOOT CAMP,Showing search results: 1 records,1
620,620.0,FAYETTE,ROCKVIEW,Showing search results: 4 records,4
621,621.0,FAYETTE,SMITHFIELD,Showing search results: 11 records,11
622,622.0,FAYETTE,SOMERSET,Showing search results: 63 records,63
623,623.0,FAYETTE,WAYMART,Showing search results: 5 records,5
624,624.0,FOREST,ALBION,Showing search results: 3 records,3
625,625.0,FOREST,BENNER TOWNSHIP,Showing search results: 1 records,1
626,626.0,FOREST,CAMBRIDGE SPRINGS,Showing search results: 2 records,2
627,627.0,FOREST,CAMP HILL,Showing search results: 2 records,2
628,628.0,FOREST,CHESTER,Showing search results: no results found,0
629,629.0,FOREST,COAL TOWNSHIP,Showing search results: no results found,0
630,630.0,FOREST,DALLAS,Showing search results: no results found,0
631,631.0,FOREST,FAYETTE,Showing search results: no results found,0
632,632.0,FOREST,FOREST,Showing search results: 3 records,3
633,633.0,FOREST,FRACKVILLE,Showing search results: 1 records,1
634,634.0,FOREST,GREENE,Showing search results: 1 records,1
635,635.0,FOREST,HOUTZDALE,Showing search results: 2 records,2
636,636.0,FOREST,HUNTINGDON,Showing search results: 1 records,1
637,637.0,FOREST,LAUREL HIGHLANDS,Showing search results: no results found,0
638,638.0,FOREST,MAHANOY,Showing search results: no results found,0
639,639.0,FOREST,MERCER,Showing search results: no results found,0
640,640.0,FOREST,MUNCY,Showing search results: 1 records,1
641,641.0,FOREST,PHOENIX,Showing search results: 1 records,1
642,642.0,FOREST,PINE GROVE,Showing search results: no results found,0
643,643.0,FOREST,QUEHANNA BOOT CAMP,Showing search results: no results found,0
644,644.0,FOREST,ROCKVIEW,Showing search results: 1 records,1
645,645.0,FOREST,SMITHFIELD,Showing search results: no results found,0
646,646.0,FOREST,SOMERSET,Showing search results: 1 records,1
647,647.0,FOREST,WAYMART,Showing search results: no results found,0
648,648.0,FRANKLIN,ALBION,Showing search results: 16 records,16
649,649.0,FRANKLIN,BENNER TOWNSHIP,Showing search results: 26 records,26
650,650.0,FRANKLIN,CAMBRIDGE SPRINGS,Showing search results: 16 records,16
651,651.0,FRANKLIN,CAMP HILL,Showing search results: 31 records,31
652,652.0,FRANKLIN,CHESTER,Showing search results: 23 records,23
653,653.0,FRANKLIN,COAL TOWNSHIP,Showing search results: 27 records,27
654,654.0,FRANKLIN,DALLAS,Showing search results: 10 records,10
655,655.0,FRANKLIN,FAYETTE,Showing search results: 28 records,28
656,656.0,FRANKLIN,FOREST,Showing search results: 19 records,19
657,657.0,FRANKLIN,FRACKVILLE,Showing search results: 11 records,11
658,658.0,FRANKLIN,GREENE,Showing search results: 18 records,18
659,659.0,FRANKLIN,HOUTZDALE,Showing search results: 35 records,35
660,660.0,FRANKLIN,HUNTINGDON,Showing search results: 47 records,47
661,661.0,FRANKLIN,LAUREL HIGHLANDS,Showing search results: 28 records,28
662,662.0,FRANKLIN,MAHANOY,Showing search results: 16 records,16
663,663.0,FRANKLIN,MERCER,Showing search results: 11 records,11
664,664.0,FRANKLIN,MUNCY,Showing search results: 29 records,29
665,665.0,FRANKLIN,PHOENIX,Showing search results: 17 records,17
666,666.0,FRANKLIN,PINE GROVE,Showing search results: 14 records,14
667,667.0,FRANKLIN,QUEHANNA BOOT CAMP,Showing search results: 2 records,2
668,668.0,FRANKLIN,ROCKVIEW,Showing search results: 24 records,24
669,669.0,FRANKLIN,SMITHFIELD,Showing search results: 26 records,26
670,670.0,FRANKLIN,SOMERSET,Showing search results: 49 records,49
671,671.0,FRANKLIN,WAYMART,Showing search results: 11 records,11
672,672.0,FULTON,ALBION,Showing search results: 3 records,3
673,673.0,FULTON,BENNER TOWNSHIP,Showing search results: 2 records,2
674,674.0,FULTON,CAMBRIDGE SPRINGS,Showing search results: 5 records,5
675,675.0,FULTON,CAMP HILL,Showing search results: 2 records,2
676,676.0,FULTON,CHESTER,Showing search results: 2 records,2
677,677.0,FULTON,COAL TOWNSHIP,Showing search results: 3 records,3
678,678.0,FULTON,DALLAS,Showing search results: 1 records,1
679,679.0,FULTON,FAYETTE,Showing search results: 2 records,2
680,680.0,FULTON,FOREST,Showing search results: 4 records,4
681,681.0,FULTON,FRACKVILLE,Showing search results: no results found,0
682,682.0,FULTON,GREENE,Showing search results: 3 records,3
683,683.0,FULTON,HOUTZDALE,Showing search results: 5 records,5
684,684.0,FULTON,HUNTINGDON,Showing search results: 3 records,3
685,685.0,FULTON,LAUREL HIGHLANDS,Showing search results: 5 records,5
686,686.0,FULTON,MAHANOY,Showing search results: 3 records,3
687,687.0,FULTON,MERCER,Showing search results: 1 records,1
688,688.0,FULTON,MUNCY,Showing search results: 2 records,2
689,689.0,FULTON,PHOENIX,Showing search results: 4 records,4
690,690.0,FULTON,PINE GROVE,Showing search results: 1 records,1
691,691.0,FULTON,QUEHANNA BOOT CAMP,Showing search results: no results found,0
692,692.0,FULTON,ROCKVIEW,Showing search results: 1 records,1
693,693.0,FULTON,SMITHFIELD,Showing search results: 4 records,4
694,694.0,FULTON,SOMERSET,Showing search results: 13 records,13
695,695.0,FULTON,WAYMART,Showing search results: 3 records,3
696,696.0,GREENE,ALBION,Showing search results: 5 records,5
697,697.0,GREENE,BENNER TOWNSHIP,Showing search results: no results found,0
698,698.0,GREENE,CAMBRIDGE SPRINGS,Showing search results: 5 records,5
699,699.0,GREENE,CAMP HILL,Showing search results: no results found,0
700,700.0,GREENE,CHESTER,Showing search results: 2 records,2
701,701.0,GREENE,COAL TOWNSHIP,Showing search results: 4 records,4
702,702.0,GREENE,DALLAS,Showing search results: no results found,0
703,703.0,GREENE,FAYETTE,Showing search results: 5 records,5
704,704.0,GREENE,FOREST,Showing search results: 4 records,4
705,705.0,GREENE,FRACKVILLE,Showing search results: 2 records,2
706,706.0,GREENE,GREENE,Showing search results: 6 records,6
707,707.0,GREENE,HOUTZDALE,Showing search results: 6 records,6
708,708.0,GREENE,HUNTINGDON,Showing search results: 1 records,1
709,709.0,GREENE,LAUREL HIGHLANDS,Showing search results: 4 records,4
710,710.0,GREENE,MAHANOY,Showing search results: 1 records,1
711,711.0,GREENE,MERCER,Showing search results: 5 records,5
712,712.0,GREENE,MUNCY,Showing search results: 5 records,5
713,713.0,GREENE,PHOENIX,Showing search results: 2 records,2
714,714.0,GREENE,PINE GROVE,Showing search results: 3 records,3
715,715.0,GREENE,QUEHANNA BOOT CAMP,Showing search results: 1 records,1
716,716.0,GREENE,ROCKVIEW,Showing search results: 2 records,2
717,717.0,GREENE,SMITHFIELD,Showing search results: 1 records,1
718,718.0,GREENE,SOMERSET,Showing search results: 10 records,10
719,719.0,GREENE,WAYMART,Showing search results: no results found,0
720,720.0,HUNTINGDON,ALBION,Showing search results: 6 records,6
721,721.0,HUNTINGDON,BENNER TOWNSHIP,Showing search results: 11 records,11
722,722.0,HUNTINGDON,CAMBRIDGE SPRINGS,Showing search results: 7 records,7
723,723.0,HUNTINGDON,CAMP HILL,Showing search results: 8 records,8
724,724.0,HUNTINGDON,CHESTER,Showing search results: 4 records,4
725,725.0,HUNTINGDON,COAL TOWNSHIP,Showing search results: 6 records,6
726,726.0,HUNTINGDON,DALLAS,Showing search results: no results found,0
727,727.0,HUNTINGDON,FAYETTE,Showing search results: 2 records,2
728,728.0,HUNTINGDON,FOREST,Showing search results: 7 records,7
729,729.0,HUNTINGDON,FRACKVILLE,Showing search results: 2 records,2
730,730.0,HUNTINGDON,GREENE,Showing search results: 7 records,7
731,731.0,HUNTINGDON,HOUTZDALE,Showing search results: 15 records,15
732,732.0,HUNTINGDON,HUNTINGDON,Showing search results: 14 records,14
733,733.0,HUNTINGDON,LAUREL HIGHLANDS,Showing search results: 1 records,1
734,734.0,HUNTINGDON,MAHANOY,Showing search results: 4 records,4
735,735.0,HUNTINGDON,MERCER,Showing search results: 6 records,6
736,736.0,HUNTINGDON,MUNCY,Showing search results: 5 records,5
737,737.0,HUNTINGDON,PHOENIX,Showing search results: 10 records,10
738,738.0,HUNTINGDON,PINE GROVE,Showing search results: 5 records,5
739,739.0,HUNTINGDON,QUEHANNA BOOT CAMP,Showing search results: no results found,0
740,740.0,HUNTINGDON,ROCKVIEW,Showing search results: 5 records,5
741,741.0,HUNTINGDON,SMITHFIELD,Showing search results: 6 records,6
742,742.0,HUNTINGDON,SOMERSET,Showing search results: 9 records,9
743,743.0,HUNTINGDON,WAYMART,Showing search results: 2 records,2
744,744.0,INDIANA,ALBION,Showing search results: 7 records,7
745,745.0,INDIANA,BENNER TOWNSHIP,Showing search results: 7 records,7
746,746.0,INDIANA,CAMBRIDGE SPRINGS,Showing search results: 3 records,3
747,747.0,INDIANA,CAMP HILL,Showing search results: 3 records,3
748,748.0,INDIANA,CHESTER,Showing search results: 3 records,3
749,749.0,INDIANA,COAL TOWNSHIP,Showing search results: 2 records,2
750,750.0,INDIANA,DALLAS,Showing search results: no results found,0
751,751.0,INDIANA,FAYETTE,Showing search results: 2 records,2
752,752.0,INDIANA,FOREST,Showing search results: 5 records,5
753,753.0,INDIANA,FRACKVILLE,Showing search results: 1 records,1
754,754.0,INDIANA,GREENE,Showing search results: 14 records,14
755,755.0,INDIANA,HOUTZDALE,Showing search results: 7 records,7
756,756.0,INDIANA,HUNTINGDON,Showing search results: 3 records,3
757,757.0,INDIANA,LAUREL HIGHLANDS,Showing search results: 2 records,2
758,758.0,INDIANA,MAHANOY,Showing search results: 1 records,1
759,759.0,INDIANA,MERCER,Showing search results: 9 records,9
760,760.0,INDIANA,MUNCY,Showing search results: 3 records,3
761,761.0,INDIANA,PHOENIX,Showing search results: 4 records,4
762,762.0,INDIANA,PINE GROVE,Showing search results: 12 records,12
763,763.0,INDIANA,QUEHANNA BOOT CAMP,Showing search results: 1 records,1
764,764.0,INDIANA,ROCKVIEW,Showing search results: 5 records,5
765,765.0,INDIANA,SMITHFIELD,Showing search results: 12 records,12
766,766.0,INDIANA,SOMERSET,Showing search results: 12 records,12
767,767.0,INDIANA,WAYMART,Showing search results: 2 records,2
768,768.0,JEFFERSON,ALBION,Showing search results: 27 records,27
769,769.0,JEFFERSON,BENNER TOWNSHIP,Showing search results: 17 records,17
770,770.0,JEFFERSON,CAMBRIDGE SPRINGS,Showing search results: 29 records,29
771,771.0,JEFFERSON,CAMP HILL,Showing search results: 12 records,12
772,772.0,JEFFERSON,CHESTER,Showing search results: 5 records,5
773,773.0,JEFFERSON,COAL TOWNSHIP,Showing search results: 14 records,14
774,774.0,JEFFERSON,DALLAS,Showing search results: 2 records,2
775,775.0,JEFFERSON,FAYETTE,Showing search results: 10 records,10
776,776.0,JEFFERSON,FOREST,Showing search results: 48 records,48
777,777.0,JEFFERSON,FRACKVILLE,Showing search results: 1 records,1
778,778.0,JEFFERSON,GREENE,Showing search results: 27 records,27
779,779.0,JEFFERSON,HOUTZDALE,Showing search results: 32 records,32
780,780.0,JEFFERSON,HUNTINGDON,Showing search results: 6 records,6
781,781.0,JEFFERSON,LAUREL HIGHLANDS,Showing search results: 10 records,10
782,782.0,JEFFERSON,MAHANOY,Showing search results: 7 records,7
783,783.0,JEFFERSON,MERCER,Showing search results: 22 records,22
784,784.0,JEFFERSON,MUNCY,Showing search results: 19 records,19
785,785.0,JEFFERSON,PHOENIX,Showing search results: 3 records,3
786,786.0,JEFFERSON,PINE GROVE,Showing search results: 7 records,7
787,787.0,JEFFERSON,QUEHANNA BOOT CAMP,Showing search results: 8 records,8
788,788.0,JEFFERSON,ROCKVIEW,Showing search results: 4 records,4
789,789.0,JEFFERSON,SMITHFIELD,Showing search results: 4 records,4
790,790.0,JEFFERSON,SOMERSET,Showing search results: 14 records,14
791,791.0,JEFFERSON,WAYMART,Showing search results: 1 records,1
792,792.0,JUNIATA,ALBION,Showing search results: 2 records,2
793,793.0,JUNIATA,BENNER TOWNSHIP,Showing search results: 2 records,2
794,794.0,JUNIATA,CAMBRIDGE SPRINGS,Showing search results: no results found,0
795,795.0,JUNIATA,CAMP HILL,Showing search results: 3 records,3
796,796.0,JUNIATA,CHESTER,Showing search results: 1 records,1
797,797.0,JUNIATA,COAL TOWNSHIP,Showing search results: 2 records,2
798,798.0,JUNIATA,DALLAS,Showing search results: 1 records,1
799,799.0,JUNIATA,FAYETTE,Showing search results: 2 records,2
800,800.0,JUNIATA,FOREST,Showing search results: no results found,0
801,801.0,JUNIATA,FRACKVILLE,Showing search results: 1 records,1
802,802.0,JUNIATA,GREENE,Showing search results: no results found,0
803,803.0,JUNIATA,HOUTZDALE,Showing search results: 6 records,6
804,804.0,JUNIATA,HUNTINGDON,Showing search results: 2 records,2
805,805.0,JUNIATA,LAUREL HIGHLANDS,Showing search results: 3 records,3
806,806.0,JUNIATA,MAHANOY,Showing search results: 3 records,3
807,807.0,JUNIATA,MERCER,Showing search results: 2 records,2
808,808.0,JUNIATA,MUNCY,Showing search results: 1 records,1
809,809.0,JUNIATA,PHOENIX,Showing search results: no results found,0
810,810.0,JUNIATA,PINE GROVE,Showing search results: no results found,0
811,811.0,JUNIATA,QUEHANNA BOOT CAMP,Showing search results: no results found,0
812,812.0,JUNIATA,ROCKVIEW,Showing search results: 6 records,6
813,813.0,JUNIATA,SMITHFIELD,Showing search results: 3 records,3
814,814.0,JUNIATA,SOMERSET,Showing search results: 3 records,3
815,815.0,JUNIATA,WAYMART,Showing search results: 1 records,1
816,816.0,LACKAWANNA,ALBION,Showing search results: 27 records,27
817,817.0,LACKAWANNA,BENNER TOWNSHIP,Showing search results: 53 records,53
