date,SCI,incarcerated_person_positive
2020-04-08,Cambridge Springs,0
2020-04-09,Cambridge Springs,0
2020-04-11,Cambridge Springs,0
2020-04-14,Cambridge Springs,0
2020-04-15,Cambridge Springs,0
2020-04-16,Cambridge Springs,0
2020-04-17,Cambridge Springs,0
2020-04-18,Cambridge Springs,0
2020-04-21,Cambridge Springs,0
2020-04-23,Cambridge Springs,0
2020-04-24,Cambridge Springs,0
2020-04-25,Cambridge Springs,0
2020-04-28,Cambridge Springs,0
2020-04-29,Cambridge Springs,0
2020-04-30,Cambridge Springs,0
2020-05-01,Cambridge Springs,0
2020-05-02,Cambridge Springs,0
2020-05-04,Cambridge Springs,0
2020-05-05,Cambridge Springs,0
2020-05-06,Cambridge Springs,0
2020-05-07,Cambridge Springs,0
2020-05-08,Cambridge Springs,0
2020-05-11,Cambridge Springs,0
2020-05-12,Cambridge Springs,0
2020-05-13,Cambridge Springs,0
2020-05-14,Cambridge Springs,0
2020-05-15,Cambridge Springs,0
2020-05-16,Cambridge Springs,0
2020-05-19,Cambridge Springs,0
2020-05-20,Cambridge Springs,0
2020-05-21,Cambridge Springs,0
2020-05-22,Cambridge Springs,0
2020-05-23,Cambridge Springs,0
2020-05-25,Cambridge Springs,0
2020-05-27,Cambridge Springs,0
2020-05-29,Cambridge Springs,0
2020-05-30,Cambridge Springs,0
2020-06-02,Cambridge Springs,0
2020-06-03,Cambridge Springs,0
2020-06-06,Cambridge Springs,0
2020-06-10,Cambridge Springs,0
2020-06-12,Cambridge Springs,0
2020-06-16,Cambridge Springs,0
2020-06-22,Cambridge Springs,0
2020-06-25,Cambridge Springs,0
2020-06-26,Cambridge Springs,0
2020-06-30,Cambridge Springs,0
2020-07-01,Cambridge Springs,0
2020-07-02,Cambridge Springs,1
2020-07-03,Cambridge Springs,0
2020-07-08,Cambridge Springs,0
2020-07-09,Cambridge Springs,0
2020-07-10,Cambridge Springs,0
2020-07-11,Cambridge Springs,0
2020-07-14,Cambridge Springs,1
2020-07-17,Cambridge Springs,0
2020-07-23,Cambridge Springs,0
2020-07-24,Cambridge Springs,0
2020-07-25,Cambridge Springs,0
2020-07-29,Cambridge Springs,0
2020-07-30,Cambridge Springs,0
2020-08-06,Cambridge Springs,0
2020-08-07,Cambridge Springs,0
2020-08-09,Cambridge Springs,0
2020-08-11,Cambridge Springs,0
2020-08-14,Cambridge Springs,0
2020-08-15,Cambridge Springs,0
2020-08-18,Cambridge Springs,0
2020-08-19,Cambridge Springs,2
2020-08-20,Cambridge Springs,0
2020-08-21,Cambridge Springs,0
2020-08-25,Cambridge Springs,0
2020-08-26,Cambridge Springs,0
2020-08-27,Cambridge Springs,0
2020-08-28,Cambridge Springs,0
2020-08-29,Cambridge Springs,0
2020-08-31,Cambridge Springs,0
2020-09-01,Cambridge Springs,0
2020-09-02,Cambridge Springs,0
2020-09-03,Cambridge Springs,0
2020-09-04,Cambridge Springs,0
2020-09-05,Cambridge Springs,0
2020-09-08,Cambridge Springs,0
2020-09-09,Cambridge Springs,0
2020-09-11,Cambridge Springs,0
2020-09-15,Cambridge Springs,0
2020-09-16,Cambridge Springs,0
2020-09-18,Cambridge Springs,0
2020-09-19,Cambridge Springs,0
2020-09-23,Cambridge Springs,0
2020-09-24,Cambridge Springs,0
2020-09-25,Cambridge Springs,0
2020-09-26,Cambridge Springs,0
2020-09-28,Cambridge Springs,0
2020-09-29,Cambridge Springs,0
2020-09-30,Cambridge Springs,0
2020-10-01,Cambridge Springs,0
2020-10-02,Cambridge Springs,0
2020-10-03,Cambridge Springs,0
2020-10-06,Cambridge Springs,0
2020-10-07,Cambridge Springs,0
2020-10-08,Cambridge Springs,0
2020-10-09,Cambridge Springs,0
2020-10-10,Cambridge Springs,0
2020-10-11,Cambridge Springs,0
2020-10-13,Cambridge Springs,0
2020-10-14,Cambridge Springs,0
2020-10-15,Cambridge Springs,0
2020-10-16,Cambridge Springs,0
2020-10-17,Cambridge Springs,0
2020-10-19,Cambridge Springs,0
2020-10-20,Cambridge Springs,0
2020-10-21,Cambridge Springs,0
2020-10-22,Cambridge Springs,0
2020-10-23,Cambridge Springs,0
2020-10-24,Cambridge Springs,0
2020-10-25,Cambridge Springs,0
2020-10-26,Cambridge Springs,0
2020-10-27,Cambridge Springs,0
2020-10-28,Cambridge Springs,0
2020-10-29,Cambridge Springs,0
2020-10-30,Cambridge Springs,0
2020-10-31,Cambridge Springs,0
2020-11-01,Cambridge Springs,0
2020-11-02,Cambridge Springs,0
2020-11-03,Cambridge Springs,0
2020-11-04,Cambridge Springs,0
2020-11-05,Cambridge Springs,0
2020-11-06,Cambridge Springs,0
2020-11-07,Cambridge Springs,0
2020-11-08,Cambridge Springs,0
2020-11-09,Cambridge Springs,0
2020-11-10,Cambridge Springs,0
2020-11-11,Cambridge Springs,0
2020-11-12,Cambridge Springs,1
2020-11-13,Cambridge Springs,0
2020-11-14,Cambridge Springs,0
2020-11-15,Cambridge Springs,0
2020-11-16,Cambridge Springs,0
2020-11-17,Cambridge Springs,1
2020-11-18,Cambridge Springs,0
2020-11-19,Cambridge Springs,0
2020-11-20,Cambridge Springs,0
2020-11-21,Cambridge Springs,0
2020-11-22,Cambridge Springs,0
2020-11-23,Cambridge Springs,0
2020-11-24,Cambridge Springs,0
2020-11-25,Cambridge Springs,0
2020-11-27,Cambridge Springs,0
2020-11-28,Cambridge Springs,0
2020-11-29,Cambridge Springs,0
2020-11-30,Cambridge Springs,1
2020-12-01,Cambridge Springs,19
2020-12-02,Cambridge Springs,2
2020-12-03,Cambridge Springs,14
2020-12-04,Cambridge Springs,228
2020-12-05,Cambridge Springs,8
2020-12-06,Cambridge Springs,0
2020-12-07,Cambridge Springs,205
2020-12-08,Cambridge Springs,83
2020-12-09,Cambridge Springs,22
2020-12-10,Cambridge Springs,54
2020-12-11,Cambridge Springs,2
2020-12-12,Cambridge Springs,1
2020-12-13,Cambridge Springs,0
2020-12-14,Cambridge Springs,0
2020-12-15,Cambridge Springs,2
2020-12-16,Cambridge Springs,0
2020-12-17,Cambridge Springs,2
2020-12-18,Cambridge Springs,17
2020-12-19,Cambridge Springs,0
2020-12-20,Cambridge Springs,0
2020-12-21,Cambridge Springs,0
2020-12-22,Cambridge Springs,0
2020-12-23,Cambridge Springs,0
2020-12-24,Cambridge Springs,5
2020-12-25,Cambridge Springs,0
2020-12-26,Cambridge Springs,0
2020-12-27,Cambridge Springs,0
2020-12-28,Cambridge Springs,0
2020-12-29,Cambridge Springs,3
2020-12-30,Cambridge Springs,0
2020-12-31,Cambridge Springs,1
2021-01-01,Cambridge Springs,0
2021-01-02,Cambridge Springs,0
2021-01-03,Cambridge Springs,0
2021-01-04,Cambridge Springs,0
2021-01-05,Cambridge Springs,4
2021-01-06,Cambridge Springs,1
2021-01-07,Cambridge Springs,0
2021-01-08,Cambridge Springs,1
2021-01-09,Cambridge Springs,1
2021-01-11,Cambridge Springs,0
2021-01-12,Cambridge Springs,2
2021-01-13,Cambridge Springs,0
2021-01-14,Cambridge Springs,0
2021-01-15,Cambridge Springs,0
2021-01-16,Cambridge Springs,1
2021-01-17,Cambridge Springs,0
2021-01-18,Cambridge Springs,0
2021-01-19,Cambridge Springs,0
2021-01-20,Cambridge Springs,0
2021-01-21,Cambridge Springs,0
2021-01-22,Cambridge Springs,0
2021-01-23,Cambridge Springs,1
2021-01-24,Cambridge Springs,0
2021-01-25,Cambridge Springs,0
2021-01-26,Cambridge Springs,1
2021-01-27,Cambridge Springs,0
2021-01-28,Cambridge Springs,0
2021-01-29,Cambridge Springs,0
2021-01-30,Cambridge Springs,0
2021-01-31,Cambridge Springs,0
2021-02-01,Cambridge Springs,0
2021-02-02,Cambridge Springs,0
2021-02-03,Cambridge Springs,2
2021-02-04,Cambridge Springs,0
2021-02-05,Cambridge Springs,0
2021-02-06,Cambridge Springs,0
2021-02-08,Cambridge Springs,0
2021-02-09,Cambridge Springs,0
2021-02-10,Cambridge Springs,0
2021-02-11,Cambridge Springs,0
2021-02-12,Cambridge Springs,0
2021-02-13,Cambridge Springs,0
2021-02-14,Cambridge Springs,0
2021-02-15,Cambridge Springs,0
2021-02-16,Cambridge Springs,0
2021-02-17,Cambridge Springs,0
2021-02-18,Cambridge Springs,0
2021-02-19,Cambridge Springs,0
2021-02-20,Cambridge Springs,0
2021-02-22,Cambridge Springs,0
2021-02-23,Cambridge Springs,0
2021-02-24,Cambridge Springs,0
2021-02-25,Cambridge Springs,0
2021-02-26,Cambridge Springs,0
2021-02-27,Cambridge Springs,0
2021-02-28,Cambridge Springs,0
2021-03-01,Cambridge Springs,0
2021-03-02,Cambridge Springs,0
2021-03-03,Cambridge Springs,0
2021-03-04,Cambridge Springs,0
2021-03-05,Cambridge Springs,0
2021-03-06,Cambridge Springs,0
2021-03-07,Cambridge Springs,0
2021-03-08,Cambridge Springs,0
2021-03-09,Cambridge Springs,0
2021-03-10,Cambridge Springs,0
2021-03-11,Cambridge Springs,0
2021-03-12,Cambridge Springs,0
2021-03-13,Cambridge Springs,0
2021-03-15,Cambridge Springs,0
2021-03-16,Cambridge Springs,0
2021-03-17,Cambridge Springs,0
2021-03-18,Cambridge Springs,0
2021-03-19,Cambridge Springs,0
2021-03-20,Cambridge Springs,0
2021-03-21,Cambridge Springs,0
2021-03-22,Cambridge Springs,0
2021-03-23,Cambridge Springs,0
2021-03-24,Cambridge Springs,0
2021-03-25,Cambridge Springs,0
2021-03-26,Cambridge Springs,0
2021-03-27,Cambridge Springs,0
2021-03-29,Cambridge Springs,0
2021-03-30,Cambridge Springs,0
2021-03-31,Cambridge Springs,0
2021-04-01,Cambridge Springs,0
2021-04-02,Cambridge Springs,0
2021-04-03,Cambridge Springs,0
2021-04-05,Cambridge Springs,0
2021-04-07,Cambridge Springs,0
2021-04-08,Cambridge Springs,0
2021-04-09,Cambridge Springs,0
2021-04-10,Cambridge Springs,0
2021-04-12,Cambridge Springs,0
2021-04-13,Cambridge Springs,1
2021-04-14,Cambridge Springs,0
2021-04-15,Cambridge Springs,0
2021-04-16,Cambridge Springs,0
2021-04-17,Cambridge Springs,0
2021-04-20,Cambridge Springs,0
2021-04-21,Cambridge Springs,0
2021-04-22,Cambridge Springs,0
2021-04-23,Cambridge Springs,0
2021-04-24,Cambridge Springs,0
2021-04-25,Cambridge Springs,0
2021-04-26,Cambridge Springs,0
2021-04-27,Cambridge Springs,1
2021-04-28,Cambridge Springs,0
2021-04-29,Cambridge Springs,0
2021-04-30,Cambridge Springs,0
2021-05-01,Cambridge Springs,0
2021-05-02,Cambridge Springs,0
2021-05-04,Cambridge Springs,0
2021-05-05,Cambridge Springs,0
2021-05-06,Cambridge Springs,0
2021-05-07,Cambridge Springs,0
2021-05-08,Cambridge Springs,0
2021-05-10,Cambridge Springs,0
2021-05-11,Cambridge Springs,0
2021-05-12,Cambridge Springs,0
2021-05-13,Cambridge Springs,0
2021-05-14,Cambridge Springs,0
2021-05-15,Cambridge Springs,0
2021-05-18,Cambridge Springs,0
2021-05-19,Cambridge Springs,0
2021-05-20,Cambridge Springs,0
2021-05-21,Cambridge Springs,0
2021-05-22,Cambridge Springs,0
2021-05-23,Cambridge Springs,0
2021-05-25,Cambridge Springs,1
2021-05-26,Cambridge Springs,0
2021-05-27,Cambridge Springs,0
2021-05-28,Cambridge Springs,0
2021-05-31,Cambridge Springs,0
2021-06-01,Cambridge Springs,0
2021-06-02,Cambridge Springs,0
2021-06-03,Cambridge Springs,0
2021-06-04,Cambridge Springs,0
2021-06-05,Cambridge Springs,0
2021-06-06,Cambridge Springs,0
2021-06-08,Cambridge Springs,1
2021-06-09,Cambridge Springs,0
2021-06-10,Cambridge Springs,0
2021-06-11,Cambridge Springs,0
2021-06-14,Cambridge Springs,0
2021-06-15,Cambridge Springs,0
2021-06-16,Cambridge Springs,0
2021-06-17,Cambridge Springs,0
2021-06-18,Cambridge Springs,0
2021-06-20,Cambridge Springs,0
2021-06-21,Cambridge Springs,0
2021-06-22,Cambridge Springs,0
2021-06-23,Cambridge Springs,0
2021-06-24,Cambridge Springs,0
2021-06-25,Cambridge Springs,0
2021-06-26,Cambridge Springs,0
2021-06-27,Cambridge Springs,0
2021-06-28,Cambridge Springs,0
2021-06-29,Cambridge Springs,0
2021-06-30,Cambridge Springs,0
2021-07-01,Cambridge Springs,0
2021-07-02,Cambridge Springs,0
2021-07-06,Cambridge Springs,0
2021-07-07,Cambridge Springs,1
2021-07-08,Cambridge Springs,0
2021-07-09,Cambridge Springs,0
2021-07-10,Cambridge Springs,0
2021-07-12,Cambridge Springs,0
2021-07-13,Cambridge Springs,1
2021-07-14,Cambridge Springs,0
2021-07-15,Cambridge Springs,0
2021-07-17,Cambridge Springs,0
2021-07-20,Cambridge Springs,0
2021-07-21,Cambridge Springs,1
2021-07-22,Cambridge Springs,0
2021-07-23,Cambridge Springs,0
2021-07-27,Cambridge Springs,0
2021-07-28,Cambridge Springs,0
2021-07-29,Cambridge Springs,0
2021-07-30,Cambridge Springs,0
2021-07-31,Cambridge Springs,0
2021-08-02,Cambridge Springs,0
2021-08-03,Cambridge Springs,0
2021-08-04,Cambridge Springs,0
2021-08-05,Cambridge Springs,0
2021-08-06,Cambridge Springs,0
2021-08-07,Cambridge Springs,0
2021-08-10,Cambridge Springs,0
2021-08-11,Cambridge Springs,0
2021-08-13,Cambridge Springs,1
2021-08-16,Cambridge Springs,0
2021-08-18,Cambridge Springs,0
2021-08-19,Cambridge Springs,0
2021-08-20,Cambridge Springs,0
2021-08-21,Cambridge Springs,0
2021-08-24,Cambridge Springs,0
2021-08-25,Cambridge Springs,0
2021-08-26,Cambridge Springs,0
2021-08-27,Cambridge Springs,0
2021-08-28,Cambridge Springs,0
2021-08-30,Cambridge Springs,0
2021-08-31,Cambridge Springs,0
2021-09-01,Cambridge Springs,0
2021-09-02,Cambridge Springs,0
2021-09-03,Cambridge Springs,0
2021-09-04,Cambridge Springs,0
2021-09-06,Cambridge Springs,0
2021-09-07,Cambridge Springs,0
2021-09-08,Cambridge Springs,0
2021-09-09,Cambridge Springs,0
2021-09-10,Cambridge Springs,0
2021-09-11,Cambridge Springs,0
2021-09-12,Cambridge Springs,0
2021-09-13,Cambridge Springs,0
2021-09-14,Cambridge Springs,0
2021-09-15,Cambridge Springs,0
2021-09-16,Cambridge Springs,1
2021-09-17,Cambridge Springs,0
2021-09-18,Cambridge Springs,0
2021-09-19,Cambridge Springs,0
2021-09-20,Cambridge Springs,0
2021-09-21,Cambridge Springs,0
2021-09-22,Cambridge Springs,0
2021-09-23,Cambridge Springs,0
2021-09-24,Cambridge Springs,0
2021-09-25,Cambridge Springs,0
2021-09-27,Cambridge Springs,0
2021-09-28,Cambridge Springs,0
2021-09-29,Cambridge Springs,0
2021-09-30,Cambridge Springs,0
2021-10-01,Cambridge Springs,0
2021-10-03,Cambridge Springs,0
2021-10-04,Cambridge Springs,0
2021-10-05,Cambridge Springs,0
2021-10-06,Cambridge Springs,0
2021-10-07,Cambridge Springs,0
2021-10-08,Cambridge Springs,0
2021-10-09,Cambridge Springs,0
2021-10-10,Cambridge Springs,0
2021-10-11,Cambridge Springs,0
2021-10-12,Cambridge Springs,1
2021-10-13,Cambridge Springs,0
2021-10-14,Cambridge Springs,0
2021-10-15,Cambridge Springs,1
2021-10-16,Cambridge Springs,0
2021-10-18,Cambridge Springs,0
2021-10-19,Cambridge Springs,0
2021-10-20,Cambridge Springs,0
2021-10-21,Cambridge Springs,0
2021-10-22,Cambridge Springs,0
2021-10-23,Cambridge Springs,0
2021-10-25,Cambridge Springs,0
2021-10-26,Cambridge Springs,0
2021-10-27,Cambridge Springs,0
2021-10-29,Cambridge Springs,0
2021-10-30,Cambridge Springs,0
2021-11-01,Cambridge Springs,0
2021-11-02,Cambridge Springs,0
2021-11-03,Cambridge Springs,2
2021-11-04,Cambridge Springs,13
2021-11-05,Cambridge Springs,0
2021-11-06,Cambridge Springs,2
2021-11-07,Cambridge Springs,1
2021-11-08,Cambridge Springs,1
2021-11-09,Cambridge Springs,1
2021-11-10,Cambridge Springs,0
2021-11-11,Cambridge Springs,0
2021-11-12,Cambridge Springs,1
2021-11-13,Cambridge Springs,0
2021-11-14,Cambridge Springs,0
2021-11-15,Cambridge Springs,0
2021-11-16,Cambridge Springs,0
2021-11-17,Cambridge Springs,0
2021-11-18,Cambridge Springs,1
2021-11-19,Cambridge Springs,0
2021-11-20,Cambridge Springs,4
2021-11-22,Cambridge Springs,0
2021-11-23,Cambridge Springs,1
2021-11-24,Cambridge Springs,0
2021-11-25,Cambridge Springs,0
2021-11-26,Cambridge Springs,0
2021-11-27,Cambridge Springs,0
2021-11-28,Cambridge Springs,0
2021-11-29,Cambridge Springs,0
2021-11-30,Cambridge Springs,0
2021-12-01,Cambridge Springs,0
2021-12-02,Cambridge Springs,4
2021-12-03,Cambridge Springs,3
2021-12-04,Cambridge Springs,0
2021-12-05,Cambridge Springs,0
2021-12-06,Cambridge Springs,0
2021-12-07,Cambridge Springs,0
2021-12-08,Cambridge Springs,1
2021-12-09,Cambridge Springs,0
2021-12-10,Cambridge Springs,0
2021-12-11,Cambridge Springs,0
2021-12-12,Cambridge Springs,0
2021-12-13,Cambridge Springs,0
2021-12-14,Cambridge Springs,0
2021-12-15,Cambridge Springs,0
2021-12-16,Cambridge Springs,0
2021-12-17,Cambridge Springs,0
2021-12-18,Cambridge Springs,0
2021-12-20,Cambridge Springs,0
2021-12-21,Cambridge Springs,0
2021-12-22,Cambridge Springs,0
2021-12-23,Cambridge Springs,0
2021-12-24,Cambridge Springs,0
2021-12-27,Cambridge Springs,0
2021-12-28,Cambridge Springs,0
2021-12-29,Cambridge Springs,0
2021-12-30,Cambridge Springs,0
2021-12-31,Cambridge Springs,0
2022-01-01,Cambridge Springs,0
2022-01-02,Cambridge Springs,1
2022-01-03,Cambridge Springs,1
2022-01-04,Cambridge Springs,6
2022-01-05,Cambridge Springs,1
2022-01-06,Cambridge Springs,3
2022-01-07,Cambridge Springs,1
2022-01-08,Cambridge Springs,0
2022-01-09,Cambridge Springs,3
2022-01-10,Cambridge Springs,3
2022-01-11,Cambridge Springs,6
2022-01-12,Cambridge Springs,4
2022-01-13,Cambridge Springs,2
2022-01-14,Cambridge Springs,1
2022-01-15,Cambridge Springs,3
2022-01-16,Cambridge Springs,0
2022-01-17,Cambridge Springs,0
2022-01-18,Cambridge Springs,4
2022-01-19,Cambridge Springs,7
2022-01-20,Cambridge Springs,3
2022-01-21,Cambridge Springs,1
2022-01-22,Cambridge Springs,1
2022-01-23,Cambridge Springs,0
2022-01-24,Cambridge Springs,0
2022-01-25,Cambridge Springs,1
2022-01-26,Cambridge Springs,0
2022-01-27,Cambridge Springs,3
2022-01-28,Cambridge Springs,6
2022-01-29,Cambridge Springs,2
2022-01-31,Cambridge Springs,0
2020-03-28,Camp Hill,0
2020-03-31,Camp Hill,0
2020-04-03,Camp Hill,0
2020-04-04,Camp Hill,0
2020-04-07,Camp Hill,0
2020-04-08,Camp Hill,0
2020-04-09,Camp Hill,0
2020-04-11,Camp Hill,0
2020-04-14,Camp Hill,0
2020-04-15,Camp Hill,0
2020-04-16,Camp Hill,0
2020-04-17,Camp Hill,0
2020-04-18,Camp Hill,0
2020-04-21,Camp Hill,0
2020-04-23,Camp Hill,0
2020-04-24,Camp Hill,0
2020-04-25,Camp Hill,0
2020-04-28,Camp Hill,0
2020-04-29,Camp Hill,0
2020-04-30,Camp Hill,0
2020-05-01,Camp Hill,1
2020-05-02,Camp Hill,0
2020-05-04,Camp Hill,0
2020-05-05,Camp Hill,0
2020-05-06,Camp Hill,0
2020-05-07,Camp Hill,0
2020-05-08,Camp Hill,0
2020-05-11,Camp Hill,0
2020-05-12,Camp Hill,0
2020-05-13,Camp Hill,0
2020-05-14,Camp Hill,0
2020-05-15,Camp Hill,0
2020-05-16,Camp Hill,0
2020-05-19,Camp Hill,0
2020-05-20,Camp Hill,0
2020-05-21,Camp Hill,0
2020-05-22,Camp Hill,0
2020-05-23,Camp Hill,0
2020-05-25,Camp Hill,0
2020-05-27,Camp Hill,0
2020-05-29,Camp Hill,0
2020-05-30,Camp Hill,0
2020-06-02,Camp Hill,0
2020-06-03,Camp Hill,0
2020-06-06,Camp Hill,1
2020-06-10,Camp Hill,0
2020-06-12,Camp Hill,0
2020-06-16,Camp Hill,0
2020-06-22,Camp Hill,0
2020-06-25,Camp Hill,0
2020-06-26,Camp Hill,0
2020-06-30,Camp Hill,0
2020-07-01,Camp Hill,0
2020-07-02,Camp Hill,0
2020-07-03,Camp Hill,0
2020-07-08,Camp Hill,0
2020-07-09,Camp Hill,0
2020-07-10,Camp Hill,0
2020-07-11,Camp Hill,0
2020-07-14,Camp Hill,0
2020-07-17,Camp Hill,0
2020-07-23,Camp Hill,1
2020-07-24,Camp Hill,0
2020-07-25,Camp Hill,0
2020-07-29,Camp Hill,0
2020-07-30,Camp Hill,0
2020-08-06,Camp Hill,0
2020-08-07,Camp Hill,0
2020-08-09,Camp Hill,1
2020-08-11,Camp Hill,0
2020-08-14,Camp Hill,0
2020-08-15,Camp Hill,0
2020-08-18,Camp Hill,0
2020-08-19,Camp Hill,0
2020-08-20,Camp Hill,0
2020-08-21,Camp Hill,0
2020-08-25,Camp Hill,0
2020-08-26,Camp Hill,0
2020-08-27,Camp Hill,0
2020-08-28,Camp Hill,0
2020-08-29,Camp Hill,1
2020-08-31,Camp Hill,0
2020-09-01,Camp Hill,0
2020-09-02,Camp Hill,1
2020-09-03,Camp Hill,3
2020-09-04,Camp Hill,0
2020-09-05,Camp Hill,1
2020-09-08,Camp Hill,0
2020-09-09,Camp Hill,0
2020-09-11,Camp Hill,1
2020-09-15,Camp Hill,1
2020-09-16,Camp Hill,1
2020-09-18,Camp Hill,1
2020-09-19,Camp Hill,1
2020-09-23,Camp Hill,0
2020-09-24,Camp Hill,0
2020-09-25,Camp Hill,4
2020-09-26,Camp Hill,6
2020-09-28,Camp Hill,0
2020-09-29,Camp Hill,5
2020-09-30,Camp Hill,3
2020-10-01,Camp Hill,0
2020-10-02,Camp Hill,0
2020-10-03,Camp Hill,3
2020-10-06,Camp Hill,0
2020-10-07,Camp Hill,0
2020-10-08,Camp Hill,0
2020-10-09,Camp Hill,0
2020-10-10,Camp Hill,1
2020-10-11,Camp Hill,3
2020-10-13,Camp Hill,1
2020-10-14,Camp Hill,0
2020-10-15,Camp Hill,6
2020-10-16,Camp Hill,3
2020-10-17,Camp Hill,0
2020-10-19,Camp Hill,0
2020-10-20,Camp Hill,2
2020-10-21,Camp Hill,0
2020-10-22,Camp Hill,1
2020-10-23,Camp Hill,1
2020-10-24,Camp Hill,0
2020-10-25,Camp Hill,2
2020-10-26,Camp Hill,2
2020-10-27,Camp Hill,3
2020-10-28,Camp Hill,6
2020-10-29,Camp Hill,0
2020-10-30,Camp Hill,0
2020-10-31,Camp Hill,1
2020-11-01,Camp Hill,0
2020-11-02,Camp Hill,0
2020-11-03,Camp Hill,2
2020-11-04,Camp Hill,1
2020-11-05,Camp Hill,0
2020-11-06,Camp Hill,0
2020-11-07,Camp Hill,0
2020-11-08,Camp Hill,0
2020-11-09,Camp Hill,0
2020-11-10,Camp Hill,7
2020-11-11,Camp Hill,0
2020-11-12,Camp Hill,0
2020-11-13,Camp Hill,0
2020-11-14,Camp Hill,0
2020-11-15,Camp Hill,0
2020-11-16,Camp Hill,0
2020-11-17,Camp Hill,7
2020-11-18,Camp Hill,8
2020-11-19,Camp Hill,0
2020-11-20,Camp Hill,2
2020-11-21,Camp Hill,1
2020-11-22,Camp Hill,0
2020-11-23,Camp Hill,0
2020-11-24,Camp Hill,14
2020-11-25,Camp Hill,0
2020-11-27,Camp Hill,0
2020-11-28,Camp Hill,1
2020-11-29,Camp Hill,0
2020-11-30,Camp Hill,0
2020-12-01,Camp Hill,15
2020-12-02,Camp Hill,5
2020-12-03,Camp Hill,2
2020-12-04,Camp Hill,1
2020-12-05,Camp Hill,1
2020-12-06,Camp Hill,0
2020-12-07,Camp Hill,2
2020-12-08,Camp Hill,31
2020-12-09,Camp Hill,2
2020-12-10,Camp Hill,1
2020-12-11,Camp Hill,4
2020-12-12,Camp Hill,3
2020-12-13,Camp Hill,0
2020-12-14,Camp Hill,17
2020-12-15,Camp Hill,0
2020-12-16,Camp Hill,7
2020-12-17,Camp Hill,1
2020-12-18,Camp Hill,2
2020-12-19,Camp Hill,3
2020-12-20,Camp Hill,0
2020-12-21,Camp Hill,23
2020-12-22,Camp Hill,3
2020-12-23,Camp Hill,1
2020-12-24,Camp Hill,0
2020-12-25,Camp Hill,0
2020-12-26,Camp Hill,0
2020-12-27,Camp Hill,0
2020-12-28,Camp Hill,20
2020-12-29,Camp Hill,3
2020-12-30,Camp Hill,0
2020-12-31,Camp Hill,2
2021-01-01,Camp Hill,0
2021-01-02,Camp Hill,0
2021-01-03,Camp Hill,0
2021-01-04,Camp Hill,15
2021-01-05,Camp Hill,0
2021-01-06,Camp Hill,2
2021-01-07,Camp Hill,0
2021-01-08,Camp Hill,2
2021-01-09,Camp Hill,1
2021-01-11,Camp Hill,1
2021-01-12,Camp Hill,2
2021-01-13,Camp Hill,2
2021-01-14,Camp Hill,1
2021-01-15,Camp Hill,1
2021-01-16,Camp Hill,2
2021-01-17,Camp Hill,0
2021-01-18,Camp Hill,0
2021-01-19,Camp Hill,2
2021-01-20,Camp Hill,2
2021-01-21,Camp Hill,0
2021-01-22,Camp Hill,1
2021-01-23,Camp Hill,0
2021-01-24,Camp Hill,0
2021-01-25,Camp Hill,1
2021-01-26,Camp Hill,0
2021-01-27,Camp Hill,1
2021-01-28,Camp Hill,1
2021-01-29,Camp Hill,0
2021-01-30,Camp Hill,0
2021-01-31,Camp Hill,0
2021-02-01,Camp Hill,0
2021-02-02,Camp Hill,0
2021-02-03,Camp Hill,4
2021-02-04,Camp Hill,0
2021-02-05,Camp Hill,0
2021-02-06,Camp Hill,0
2021-02-08,Camp Hill,1
2021-02-09,Camp Hill,0
2021-02-10,Camp Hill,3
2021-02-11,Camp Hill,1
2021-02-12,Camp Hill,0
2021-02-13,Camp Hill,1
2021-02-14,Camp Hill,0
2021-02-15,Camp Hill,0
2021-02-16,Camp Hill,6
2021-02-17,Camp Hill,6
2021-02-18,Camp Hill,0
2021-02-19,Camp Hill,6
2021-02-20,Camp Hill,0
2021-02-22,Camp Hill,3
2021-02-23,Camp Hill,4
2021-02-24,Camp Hill,175
2021-02-25,Camp Hill,156
2021-02-26,Camp Hill,2
2021-02-27,Camp Hill,0
2021-02-28,Camp Hill,0
2021-03-01,Camp Hill,1
2021-03-02,Camp Hill,0
2021-03-03,Camp Hill,1
2021-03-04,Camp Hill,1
2021-03-05,Camp Hill,1
2021-03-06,Camp Hill,0
2021-03-07,Camp Hill,0
2021-03-08,Camp Hill,0
2021-03-09,Camp Hill,1
2021-03-10,Camp Hill,4
2021-03-11,Camp Hill,0
2021-03-12,Camp Hill,3
2021-03-13,Camp Hill,0
2021-03-15,Camp Hill,4
2021-03-16,Camp Hill,0
2021-03-17,Camp Hill,0
2021-03-18,Camp Hill,1
2021-03-19,Camp Hill,0
2021-03-20,Camp Hill,0
2021-03-21,Camp Hill,0
2021-03-22,Camp Hill,0
2021-03-23,Camp Hill,1
2021-03-24,Camp Hill,0
2021-03-25,Camp Hill,3
2021-03-26,Camp Hill,3
2021-03-27,Camp Hill,0
2021-03-29,Camp Hill,0
2021-03-30,Camp Hill,0
2021-03-31,Camp Hill,0
2021-04-01,Camp Hill,0
2021-04-02,Camp Hill,2
2021-04-03,Camp Hill,0
2021-04-05,Camp Hill,1
2021-04-07,Camp Hill,0
2021-04-08,Camp Hill,0
2021-04-09,Camp Hill,0
2021-04-10,Camp Hill,0
2021-04-12,Camp Hill,1
